rock,sample mass,H,C,O,Na,Mg,Al,Si,K,Ca,Fe
limestone,40.264,0.0002731969004569839,0.11841843830717265,0.4703953904232068,0.0,0.0003725412278958871,0.0018378700576197097,0.005116232863103516,0.0012169680111265646,0.37763262467713093,0.024736737532286904
limestone,39.601,7.57556627357895e-05,0.11901214615792531,0.4628670993156738,0.0008585641776722811,0.00411605767531123,0.003181737834903159,0.008181611575465266,0.0,0.36660690386606404,0.03510012373424913
limestone,40.914,0.004301706017500122,0.07755291587231754,0.4896123576281957,0.0,0.023610500073324533,0.034658063254631666,0.07606198367307035,0.013027325609815711,0.23867135943686757,0.042503788434276775
limestone,41.659,0.0,0.11910991622458532,0.48131256151131807,0.0,0.003960728774094434,0.0,0.00468086127847524,0.0,0.39093593221152695,0.0
limestone,41.353,0.00012091021207651198,0.1201363867192223,0.47104200420767534,0.0,0.011341377892776823,0.0018861993083935868,0.0024182042415302396,0.0,0.3654390249800498,0.027615892438275332
limestone,36.196,0.003923085423803735,0.08343463366117804,0.4805227096916787,0.0,0.006464802740634325,0.040418830810034265,0.07777102442258814,0.012846723394850261,0.27837330091722845,0.0162448889380042
limestone,21.891,0.0,0.09149878945685443,0.4256086976382989,0.024759033392718472,0.006121237038052168,0.029053035494038648,0.07898223014024029,0.029053035494038648,0.29258599424421,0.022337947101548582
limestone,20.238,0.001976479889317126,0.1030240142306552,0.45933392627730013,0.0,0.0101788714299832,0.03532957802154363,0.04545903745429391,0.0029153078367427612,0.3223638699476233,0.019418914912540768
limestone,25.691,0.003658868864582928,0.07983340469425092,0.4767817523646414,0.0,0.013545599626328286,0.02930987505352069,0.05986532248647387,0.007901599782024834,0.26289362033396907,0.06620995679420809
limestone,22.497,0.0030226252389207453,0.0879228341556652,0.45583855625194475,0.0,0.01151264613059519,0.03684935769213673,0.05587411654887318,0.004089434146775125,0.2752366982264302,0.06965373160865893
limestone,24.447,4.090481449666626e-05,0.12030105943469546,0.47584570703971857,0.0,0.004008671820673293,0.0010635251769133226,0.001104429991409989,0.0,0.38785945105738945,0.009776250664703235
limestone,20.824,0.0013926238955051862,0.10900883595850941,0.45615635804840565,0.0,0.008451786400307337,0.031310026892047635,0.03640030733768728,0.001440645409143296,0.33797541298501727,0.01786400307337687
limestone,24.326,0.0,0.117323028858012,0.475951656663652,0.002630929869275672,0.016155553728520924,0.003083120940557428,0.012743566554304036,0.0030009043821425632,0.35928636027295896,0.009824878730576338
limestone,25.126,0.0,0.1133487224389079,0.45287749741303823,0.0018307729045610123,0.0,0.002109368781342036,0.031521133487224386,0.00306455464459126,0.334792645068853,0.06045530526148212
limestone,23.501,0.0005531679502999872,0.1173567082251819,0.45389557891153565,0.0,0.004552997744776818,0.011318667290753585,0.013531339091953533,0.0006808220926769074,0.35028296668226877,0.04782775201055275
limestone,25.004,0.0,0.11590145576707726,0.47620380739081747,0.0,0.0026395776675731883,0.0,0.018836986082226843,0.0,0.371820508718605,0.014597664373700206
limestone,24.68,0.00020259319286871963,0.11794975688816856,0.4744327390599676,0.0,0.0010940032414910859,0.001620745542949757,0.002552674230145867,0.0,0.386547811993517,0.01559967585089141
limestone,20.293,0.0016754545902527968,0.10629281032868478,0.4606514561671513,0.0,0.010348395998620214,0.03528310254767654,0.04257625782289459,0.0022175134282757603,0.33454885921253635,0.0064061499039077515
limestone,24.902,0.0,0.12151634406874949,0.4828126254919283,0.0,0.01718737450807164,0.0,0.0,0.0,0.37366476588225844,0.004818890048992048
limestone,21.968,0.001820830298616169,0.10365076474872542,0.4695010924981792,0.0,0.004142388929351784,0.02389839766933722,0.03814639475600874,0.0046886380189366346,0.33580662782228693,0.018344865258557903
limestone,23.864,0.0,0.10568219912839422,0.4669795507877975,0.008087495809587663,0.0013828360710693933,0.009512236004022796,0.04416694602748911,0.010811263828360711,0.35337747234327854,0.0
limestone,24.595,0.0,0.12047164057735313,0.4786745273429559,0.0,0.0039845497052246395,0.0,0.0,0.0,0.3920309005895507,0.0048383817849156335
limestone,23.151,0.001986955207118483,0.10202583041769255,0.4790721783076325,0.0,0.0027644594185996284,0.02030149885534102,0.040171050926525856,0.007040732581745929,0.3367025182497516,0.009934776035592415
limestone,24.535,0.0,0.11791318524556754,0.46855512533115956,0.0008966782147951905,0.001345017322192786,0.0010189525168127166,0.010597106174852253,0.0015080497248828205,0.3735887507642144,0.02457713470552272
limestone,25.135,0.0,0.12166301969365426,0.47777998806445193,0.0,0.014601153769643922,0.0,0.0,0.0,0.3713546847026059,0.014601153769643922
limestone,24.133,0.0,0.12025027969999587,0.4755728670285502,0.0008701777648862554,0.006671362864127958,0.0010359259105788756,0.0010773629470020305,0.0014917333112335804,0.3832925869141839,0.00973770355944143
limestone,17.079,0.0009953744364424148,0.08999355934188183,0.4658352362550501,0.0,0.006030798056092276,0.014462205047133907,0.10006440658118157,0.00064406581181568,0.2693366122138298,0.052637742256572397
limestone,17.549,0.0,0.10177218075103996,0.4657245427089863,0.002621231979030144,0.009630178357741184,0.0030770984101658213,0.07624366060744203,0.0015385492050829107,0.29420479799418775,0.04518775998632401
limestone,16.967,0.0,0.10950668945600284,0.4769257971356163,0.0053044144515824836,0.0218070371898391,0.006247421465197148,0.04031354983202688,0.006070607650144398,0.32881475805976307,0.005009724759827902
limestone,17.198,0.00023258518432375856,0.1198395162228166,0.45011047796255377,0.0,0.0,0.006744970345388999,0.0070357018257936966,0.0,0.35882079311547854,0.057215955343644605
limestone,15.955,0.0038232528987778127,0.08655593857724851,0.4869946725164525,0.0,0.010842995926041992,0.034973362582262614,0.07489815104982764,0.01441554371670323,0.2755875900971482,0.011908492635537449
limestone,16.997,0.0005883391186680002,0.11666764723186446,0.459551685591575,0.0009413425898688004,0.013237630170030006,0.011001941519091604,0.014884979702300407,0.0028828616814732012,0.3381184914984997,0.042125080896628815
limestone,17.901,0.0005027652086475615,0.11552427238701748,0.47377241494888556,0.0,0.004189710072063013,0.004524886877828055,0.008826322551812748,0.0012289816211384838,0.37048209597229204,0.020948550360315066
limestone,17.293,5.7826866362111844e-05,0.12004857456774418,0.47753426241831953,0.0,0.0026600358526571444,0.001040883594518013,0.001098710460880125,0.0,0.3927022494651015,0.004857456774417395
limestone,16.405,0.0,0.1001523925632429,0.4663822005486132,0.00987503809814081,0.01121609265467845,0.011581834806461444,0.06668698567509905,0.007802499238037184,0.32118256629076497,0.005120390124961902
limestone,16.812,0.004044729954794195,0.08333333333333333,0.4874494408755651,0.0,0.012193671187247204,0.03461812990720913,0.07803949559838211,0.015465143944801332,0.26147989531287175,0.02337615988579586
limestone,17.502,0.0004570906182150612,0.11632956233573306,0.472745971888927,0.0,0.008113358473317334,0.005827905382242029,0.008570449091532397,0.0006284996000457091,0.3661867215175409,0.021140441092446578
limestone,15.139,0.0010568729770790673,0.11090560803223463,0.4609947816896757,0.0,0.0038972191029790606,0.02371358742321157,0.027016315476583657,0.0007266001717418588,0.356958848008455,0.0147301671180395
limestone,17.673,0.0,0.12165450121654502,0.47779098059186337,0.0,0.014598540145985403,0.0,0.0,0.0,0.3713574378996209,0.014598540145985403
limestone,17.651,0.0,0.1171605008214832,0.47260778426151495,0.0025494306271599343,0.0,0.0030026627386550335,0.007874907937227353,0.001473004362359073,0.3904028100390913,0.004928899212509206
limestone,17.597,0.003011877024492811,0.08410524521225209,0.46979598795249183,0.0,0.01534352446439734,0.028186622719781777,0.04750809797124509,0.0031255327612661247,0.27851338296300504,0.0704097289310678
limestone,17.616,0.0,0.11659854677565848,0.4779178019981835,0.0017029972752043597,0.00266802906448683,0.0019868301544050866,0.0115236148955495,0.0014759309718437783,0.38612624886466845,0.0
limestone,17.721,0.00016929067208396818,0.11681056373793804,0.47621466057220246,0.0008464533604198408,0.00016929067208396818,0.0029908018734834375,0.009423847412674229,0.0006207324643078833,0.38773206929631515,0.005022289938491056
limestone,15.858,0.0,0.08456299659477866,0.44810190440156383,0.01481901879177702,0.005864547862277715,0.017404464623533865,0.12183125236473703,0.004918653045781309,0.2703997982091058,0.0320973641064447
limestone,17.271,0.0,0.11707486538127496,0.47142608997741875,0.0017370158068438421,0.002663424237160558,0.0020844189682126106,0.011695906432748537,0.0030108273985293265,0.3756007179665335,0.014706733831277864
limestone,17.978,5.562353988207809e-05,0.12148181110245856,0.4719101123595505,0.0,0.012125931694293024,0.0010568472577594838,0.001112470797641562,0.0,0.3676159750806541,0.024641228167760595
limestone,28.223,0.00021259256634659676,0.11820146688870779,0.47617191652198565,0.0,0.00910604825851256,0.002692839173723559,0.0036849378166743437,0.0,0.3741983488644014,0.01573184990964816
limestone,27.012,0.0023322967569968903,0.10028876055086629,0.4737894269213683,0.0,0.002961646675551607,0.019768991559306975,0.04572042055382793,0.009551310528653932,0.312786909521694,0.03280023693173404
limestone,28.052,7.129616426636248e-05,0.11931413089975759,0.4781120775702268,0.0,0.0,0.0021032368458576926,0.0022101810922572364,0.0,0.3981890774276344,0.0
limestone,24.832,0.0018927190721649485,0.09983086340206186,0.466857280927835,0.0,0.003986791237113402,0.02899484536082474,0.045143363402061855,0.0027384020618556703,0.3331185567010309,0.017437177835051547
limestone,27.817,0.0,0.07552935255419348,0.49448179171010537,0.0016896142646583025,0.0039903656037674805,0.00197720818204695,0.17255635043318834,0.0,0.24488622065643312,0.004889096595607003
limestone,25.492,0.0007453318688215911,0.08135885768084104,0.4819158951828024,0.003648203357916209,0.0005884198964380982,0.015063549348815314,0.13651341597363878,0.005099639102463518,0.2745959516711125,0.00047073591715047857
limestone,28.827,0.00010406910188365074,0.11950601866305892,0.4735837929718666,0.0,0.0032261421583931727,0.0008325528150692059,0.0012835189232316925,0.0,0.3839109168487876,0.017552988517709093
limestone,24.807,0.0010884024670455921,0.10118111823275688,0.4495908412947959,0.005925746765026001,0.0012899584794614425,0.025436368766880317,0.053936388922481565,0.01056153505059056,0.3193856572741565,0.03160398274680534
limestone,28.239,0.0,0.12114451644888274,0.46722617656432597,0.0,0.0013456567158893727,0.0,0.0,0.0,0.3808916746343709,0.029391975636531037
limestone,28.554,0.0014358758842894167,0.10695524269804581,0.4577992575471037,0.0,0.005463332632906073,0.013273096588919241,0.026020872732366744,0.0038173285704279614,0.3181690831407159,0.06706591020522519
limestone,28.32,0.0005296610169491525,0.11483050847457626,0.4805084745762712,0.0,0.0011299435028248588,0.004590395480225989,0.009992937853107344,0.0018361581920903953,0.38319209039548024,0.003389830508474576
limestone,27.747,0.0,0.11893177640826035,0.47644790427794,0.0016578368832666595,0.001333477493062313,0.0019821962734710057,0.002054276137960861,0.0,0.3975925325260389,0.0
limestone,28.238,0.00010623981868404278,0.12008640838586303,0.4703945038600467,0.0,0.005453644025780862,0.003258021106310645,0.003364260924994688,0.0,0.3773992492386146,0.01993767263970536
limestone,27.657,0.00021694326933506888,0.12141591640452688,0.43732147376794306,0.0,0.0014462884622337925,0.005712839425823481,0.005929782695158549,0.0,0.33861228622048667,0.08934446975449253
limestone,27.362,0.0,0.11234558877275053,0.45990790146919086,0.00800380089174768,0.0013887873693443462,0.009429135297127404,0.019662305387033115,0.006212996126014181,0.3728894086689569,0.010160076017834955
limestone,26.969,0.0,0.09106752196966887,0.4589714116207497,0.007119285105120694,0.0028180503541102744,0.008342912232563313,0.10849493863324558,0.0015573436167451518,0.2804701694538173,0.041158367013979014
limestone,25.12,0.0013136942675159235,0.10843949044585988,0.4645700636942675,0.0009156050955414012,0.0025079617834394903,0.021337579617834394,0.031130573248407643,0.0033837579617834396,0.34940286624203815,0.0169984076433121
limestone,28.735,0.0,0.12027144597181139,0.4778841134504959,0.0,0.0013224290934400556,0.0,0.0,0.0,0.3956847050635114,0.0048373064207412565
limestone,28.028,0.0,0.12123590695019268,0.46763950335378907,0.0,0.00267589553303839,0.0,0.0,0.0,0.3790495219066648,0.029399172256315113
limestone,27.354,0.0006214813190027053,0.11373108137749507,0.45755648168457996,0.000877385391533231,0.0038385610879578856,0.010601740147693207,0.019923959932733788,0.0012795203626526288,0.3466037873802735,0.044966001316078086
